time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
375.846,LeftHand,True,True,-0.09175579,-0.4774766,-0.06771436,-0.1410762,-0.03044749,0.2112926,0.9667088,0,0,0
375.846,RightHand,True,True,0.2163258,-0.4998686,-0.03186796,-0.2283992,-0.04546447,-0.2344871,0.9438128,0,0,0
376.081,Head,True,True,0.06124357,-0.06892657,-0.1588545,0.3202044,0.005481055,0.04805627,0.9461129,0,0,0
376.081,LeftHand,True,True,-0.09159447,-0.4811593,-0.06764206,-0.1424099,-0.02941292,0.2027799,0.968367,0,0,0
376.081,RightHand,True,True,0.2167053,-0.4999006,-0.03174166,-0.2285322,-0.04553853,-0.2347322,0.9437161,0,0,0
376.314,Head,True,True,0.06624967,-0.07413417,-0.1568965,0.3411531,0.01937816,0.04128947,0.9389005,0,0,0
376.314,LeftHand,True,True,-0.0940263,-0.4928144,-0.06694546,-0.1632549,-0.01587178,0.2000251,0.9659637,0,0,0
376.314,RightHand,True,True,0.2169429,-0.4999729,-0.03136696,-0.2288802,-0.04557491,-0.2348502,0.9436007,0,0,0
376.545,Head,True,True,0.06829405,-0.08452523,-0.1552483,0.3773432,0.02491064,0.03529056,0.9250655,0,0,0
376.545,LeftHand,True,True,-0.1030279,-0.5042674,-0.05641264,-0.170598,0.001189383,0.2168026,0.9611928,0,0,0
376.545,RightHand,True,True,0.2183776,-0.5121297,-0.02313194,-0.2583226,-0.04062346,-0.2446369,0.9336873,0,0,0
376.782,Head,True,True,0.06740721,-0.09197819,-0.1521773,0.4027117,0.02040865,0.03254237,0.9145205,0,0,0
376.782,LeftHand,True,True,-0.1131357,-0.5069177,-0.05799608,-0.1713779,0.01542603,0.2418575,0.9549328,0,0,0
376.782,RightHand,True,True,0.2184905,-0.5101727,-0.02329949,-0.2625239,-0.0428717,-0.247032,0.9317824,0,0,0
377.028,Head,True,True,0.07090899,-0.09937084,-0.1505744,0.4245296,0.0374315,0.03928797,0.9037865,0,0,0
377.028,LeftHand,True,True,-0.1137666,-0.5084241,-0.05246583,-0.1716162,0.01577921,0.2428271,0.9546381,0,0,0
377.028,RightHand,True,True,0.2206565,-0.5041875,-0.02356499,-0.2319902,-0.03652565,-0.2824689,0.9300848,0,0,0
377.260,Head,True,True,0.07793547,-0.108107,-0.1494346,0.4461623,0.06827965,0.03794202,0.8915366,0,0,0
377.260,LeftHand,True,True,-0.106352,-0.5007678,-0.05845688,-0.1709251,-0.002914212,0.2288921,0.9583238,0,0,0
377.260,RightHand,True,True,0.2208581,-0.5074325,-0.02322092,-0.2239024,-0.03142082,-0.3147181,0.9218639,0,0,0
377.476,Head,True,True,0.08216921,-0.1142278,-0.1483028,0.4651484,0.08258801,0.03239941,0.880776,0,0,0
377.476,LeftHand,True,True,-0.1064907,-0.5032377,-0.05584795,-0.171226,-0.003361641,0.2284644,0.9583707,0,0,0
377.476,RightHand,True,True,0.2209835,-0.5066467,-0.02311774,-0.2245922,-0.03239574,-0.3141655,0.9218508,0,0,0
377.713,Head,True,True,0.08549011,-0.1165078,-0.1461921,0.4712881,0.09231532,0.03011012,0.8766178,0,0,0
377.713,LeftHand,True,True,-0.124363,-0.4805248,-0.04596499,-0.04961555,-0.02505967,0.4480149,0.8922964,0,0,0
377.713,RightHand,True,True,0.2190544,-0.4992371,-0.02150479,-0.2472343,-0.01730477,-0.4430858,0.8615397,0,0,0
377.954,Head,True,True,0.08676835,-0.117787,-0.1461738,0.4742052,0.0948135,0.02841277,0.8748329,0,0,0
377.954,LeftHand,True,True,-0.1275742,-0.4303749,-0.04460385,0.06988559,-0.1200025,0.6042176,0.7846251,0,0,0
377.954,RightHand,True,True,0.2503918,-0.4822568,-0.001843706,-0.1381057,-0.03963459,-0.6341949,0.7597057,0.3860051,0,0
378.158,Head,True,True,0.08922814,-0.1171169,-0.1466473,0.471269,0.1020011,0.03201503,0.8754864,0,0,0
378.158,LeftHand,True,True,-0.1453535,-0.4539183,-0.03643958,0.1438553,-0.110324,0.8737335,0.4513581,0,0,0
378.158,RightHand,True,True,0.253381,-0.4320804,-0.02527899,0.07639823,0.06601145,-0.7492433,0.6545535,0,0,0
378.378,Head,True,True,0.09485833,-0.1172936,-0.1456819,0.4710078,0.1253287,0.03962805,0.8722809,0,0,0
378.378,LeftHand,True,True,-0.157312,-0.518165,-0.001170501,0.1487669,0.1027682,0.9465284,0.2671911,0.6365241,0,0
378.378,RightHand,True,True,0.2475724,-0.4535592,-0.03030052,-0.1121342,-0.1030626,0.9073474,-0.3918224,0,0,0
378.607,Head,True,True,0.09787986,-0.1162865,-0.1423624,0.4613918,0.1386972,0.03763982,0.8754793,0,0,0
378.607,LeftHand,True,True,-0.1509579,-0.4911479,-0.01965944,0.109601,0.01179196,0.9212511,0.3730215,0.3515401,0,0
378.607,RightHand,True,True,0.2476056,-0.4669232,-0.02251709,-0.1117534,-0.0798127,0.9157719,-0.3774956,0,0,0
378.829,Head,True,True,0.08884259,-0.1080409,-0.1375548,0.4303418,0.09098653,0.01431482,0.8979546,0,0,0
378.829,LeftHand,True,True,-0.1400575,-0.4838549,-0.02613361,0.02473529,-0.01245098,0.8786669,0.4766315,0,0,0
378.829,RightHand,True,True,0.2494726,-0.468174,-0.02214767,-0.1058414,-0.05672435,0.9070369,-0.4035642,0,0,0
379.056,Head,True,True,0.08280616,-0.106381,-0.1383884,0.4267252,0.06822464,0.01421805,0.9016922,0,0,0
379.056,LeftHand,True,True,-0.1365896,-0.4979594,-0.02134321,0.01520973,0.03959771,0.894361,0.4453304,0,0,0
379.056,RightHand,True,True,0.2447177,-0.4587132,-0.02365389,-0.08047299,-0.05337594,0.8899007,-0.445816,0,0,0
379.279,Head,True,True,0.07789439,-0.1053982,-0.1372793,0.4259157,0.0548459,0.0141625,0.902988,0,0,0
379.279,LeftHand,True,True,-0.1452177,-0.5520372,0.02881373,0.1507277,0.2966507,0.9283392,0.165728,1,0,0
379.279,RightHand,True,True,0.241293,-0.457754,-0.02586561,-0.06002956,-0.07487884,0.8702703,-0.4831347,0,0,0
379.501,Head,True,True,0.07360386,-0.1059619,-0.1357132,0.4274602,0.04199358,0.0139005,0.9029514,0,0,0
379.501,LeftHand,True,True,-0.1614533,-0.525185,-0.007976301,0.1469346,-0.01407392,0.917601,0.3690808,1,0,0
379.501,RightHand,True,True,0.237764,-0.4488366,-0.02724307,0.05161123,0.08697239,-0.8554044,0.5079916,0,0,0
379.736,Head,True,True,0.07316525,-0.1075383,-0.1340435,0.4310265,0.04083115,0.01559986,0.90128,0,0,0
379.736,LeftHand,True,True,-0.1028275,-0.4312654,-0.01891218,0.04841752,-0.3397932,0.5775551,0.7406932,0,0,0
379.736,RightHand,True,True,0.232717,-0.4265636,-0.02468024,0.03607885,0.1769191,-0.7395393,0.6484439,0,0,0
380.006,Head,True,True,0.07457111,-0.1098205,-0.1312247,0.4333293,0.04239865,0.01360861,0.9001349,0,0,0
380.006,LeftHand,True,True,-0.1043874,-0.4498045,-0.04161831,-0.05512184,-0.1640638,0.4819705,0.8589232,0,0,0
380.006,RightHand,True,True,0.2077257,-0.4223083,-0.02552104,-0.07133685,0.2354888,-0.561713,0.7898953,0,0,0
380.218,Head,True,True,0.07911526,-0.1155233,-0.1230993,0.4338735,0.0456169,0.01182067,0.8997406,0,0,0
380.218,LeftHand,True,True,-0.1183884,-0.4747225,-0.0374688,-0.06838955,-0.0905662,0.4806184,0.8695554,0,0,0
380.218,RightHand,True,True,0.221311,-0.4422247,-0.02559135,-0.08298039,0.1460578,-0.5351999,0.8278541,0,0,0
380.422,Head,True,True,0.08527008,-0.127123,-0.1058895,0.440277,0.0505095,0.009173762,0.8963932,0,0,0
380.422,LeftHand,True,True,-0.1323528,-0.4893944,-0.02497933,-0.05267673,-0.04283416,0.4896092,0.8692946,0,0,0
