time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
2877.920,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2878.154,Head,True,True,0.3669735,0.1260022,-0.4503298,0.5630631,0.1037781,-0.6396415,0.5128828,0,0,0
2878.154,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2878.154,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2878.375,Head,True,True,0.3674382,0.1261725,-0.4504131,0.5598338,0.1061507,-0.6382246,0.5176752,0,0,0
2878.375,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2878.375,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2878.585,Head,True,True,0.3678732,0.1263322,-0.4504912,0.5567917,0.1083753,-0.636873,0.5221404,0,0,0
2878.585,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2878.585,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2878.787,Head,True,True,0.3682646,0.1264757,-0.4505614,0.5540392,0.1103797,-0.6356364,0.5261399,0,0,0
2878.787,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2878.787,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2878.998,Head,True,True,0.3687157,0.1266412,-0.4506423,0.5508479,0.1126939,-0.6341862,0.5307302,0,0,0
2878.998,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2878.998,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2879.208,Head,True,True,0.3691416,0.1267973,-0.4507187,0.5478172,0.1148817,-0.6327933,0.5350431,0,0,0
2879.208,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2879.208,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2879.423,Head,True,True,0.3695614,0.1269513,-0.450794,0.544813,0.1170413,-0.6313974,0.5392749,0,0,0
2879.423,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
